transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,efxFeesFormatted,wbnbFeesFormatted
0x762e50e64cda65967caea1beb343191f36faeb75003335c1b3b07b32ae1c0858,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,993746747098158313,25,25,
0x2930178204e631a3cb685d9ec30636e1061853b56d1b37f5e45a443ed89de92f,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1963667850795981925,50,50,
0xccf7d7b595b91d90f53954cb017aea0327d0a29754d54c8c416ab1832320f720,0x10ED43C718714eb63d5aA57B78B54704E256024E,38253814579507000000,26012593914064760000,4590457749540840000,7650762915901400000,EFX,WBNB,15301525831802801071175,1481279935843337381,38.253814579507,38.253814579507,
0xc06c316d2331c5f1110e8324444fb24fdac3e901688c5438e08d865acce714b9,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,958364526147836748,25,25,
0xb2feacd2dedd56b6c7e23efce6e2e3b9248715a45b6ce4589e1de6d7a07ac5ec,0x10ED43C718714eb63d5aA57B78B54704E256024E,966081002421873000,656935081646873600,115929720290624750,193216200484374620,EFX,WBNB,386432400968749209624,36881932800411401,0.966081002421873,0.966081002421873,
0x18f212a0029d06d42eae2432b1caf20006edc8ff66173925f0604092c466ada2,0x10ED43C718714eb63d5aA57B78B54704E256024E,47007100000000,31964828000000,5640851999999.999,9401420000000,EFX,WBNB,18802840000000000,1794308408149,0.0000470071,0.0000470071,
0xcf31b75b2673daa439d8e0090e3da363345ebacb51198bcde3417cb94317055c,0x10ED43C718714eb63d5aA57B78B54704E256024E,2499952992900000300,1699968035172000000,299994359148000000,499990598580000000,EFX,WBNB,999981197160000000000,95388030433705652,2.4999529929000003,2.4999529929000003,
0x3b840b5ce47cfa7645b1717618132271561cca0e56b9b9c90b812d3ea2f179e3,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,949768597187688987,25,25,
0x602ba200caebfc72ee6ea7896aac08529d466dc5d66e4a884c145ec962368414,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,942314388904553068,25,25,
0x823b8ba590b9ca699c6f27be3f6c6692b79704fee0e4657412ef16658c1def9d,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,2500000000000000,1700000000000000,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,10551585845283500117215,0.0025,,0.0025
0x3d6be1bc4cdf7897b3cd86a023ba3ef595543cc752bb1a643fa27c3b7f0d3899,0x10ED43C718714eb63d5aA57B78B54704E256024E,5807486651213708,3949090922825321,696898398145644.9,1161497330242741.5,WBNB,EFX,2322994660485482885,24188528355079092620784,0.005807486651213708,,0.005807486651213708
0x66649cc95442b23801353e23226dd906f6721c6fe66f445d04897a6937d48e63,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,26378964613208752000,17937695936981950000,3165475753585050000,5275792922641750000,EFX,WBNB,10551585845283500117215,1013265809746553559,26.378964613208752,26.378964613208752,
0x047c34ccf9a56c8f8e025c3625f77945c7ef0d36da6db244131528ff1dc37e43,0x10ED43C718714eb63d5aA57B78B54704E256024E,3470461855385031700,2359914061661821400,416455422646203800,694092371077006300,EFX,WBNB,1388184742154012623321,132742679531357391,3.4704618553850317,3.4704618553850317,
0x532c19223b5765883aa4d0759bceaad5d77d6154577420449a8e1ff545780ce6,0x10ED43C718714eb63d5aA57B78B54704E256024E,302096218275108200,205425428427073570,36251546193012984,60419243655021640,EFX,WBNB,120838487310043275841,11548052643775439,0.3020962182751082,0.3020962182751082,
0x98ffc4aec0de8e629b344b6b56cb97e2589b53f50215ab56cf691115f09c9a1c,0x10ED43C718714eb63d5aA57B78B54704E256024E,432369394141326540000,294011188016102050000,51884327296959185000,86473878828265300000,EFX,WBNB,172947757656530617867992,15469162971500572743,432.36939414132654,432.36939414132654,
0x328cced98381aa4387e8485f2066ca8d1d3c7bb05664c8c958fdb25cdfbb0871,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,2312500000000000,1572500000000000,277499999999999.97,462500000000000,WBNB,EFX,925000000000000000,10945389159759235582866,0.0023125,,0.0023125
0x6dc295a5edab07883b295fa5534e028a26ac12ac59a9a0e90e566fb7bb6c395d,0x10ED43C718714eb63d5aA57B78B54704E256024E,5879584635009176,3998117551806239.5,705550156201101.1,1175916927001835.2,WBNB,EFX,2351833854003670568,27445949366918929158054,0.005879584635009176,,0.005879584635009176
0x466c3afcac3677339cc873173422b4a23c88d3607faeba1eca867553f6fec912,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,27363472899398090000,18607161571590700000,3283616747927770000,5472694579879618000,EFX,WBNB,10945389159759235582866,938559608769496075,27.36347289939809,27.36347289939809,
0xa48e3f3edc29792c9a883b770b319248d5bfb8620497f7daa84004b15318888a,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,2862500000000000,1946500000000000,343500000000000,572500000000000,WBNB,EFX,1145000000000000000,13267927917888426655819,0.0028625,,0.0028625
0xec563b2c6d96c985d366fee00d11ad114fede5b3ad65e8c700e694a0a2ae1f3b,0x10ED43C718714eb63d5aA57B78B54704E256024E,5162500000000000,3510500000000000,619500000000000,1032500000000000,WBNB,EFX,2065000000000000000,23597680774763349336322,0.0051625,,0.0051625
0xb0e2b6ad2d57dd99fcbf5d185535024de0576588ef0d0613d2a06affdd48807c,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,33169819794721070000,22555477460410327000,3980378375366528000,6633963958944214000,EFX,WBNB,13267927917888426655819,1159813012358569349,33.16981979472107,33.16981979472107,
0x6cd6d29669a83ba56deea59f4b03cdea81d9bd6099a6f09a0071d539d56516ff,0x37A1C833ABB8ee88b5608100B29eE16876756E8E,2887636832874268,1963593046354502.2,346516419944912.1,577527366574853.6,WBNB,EFX,1155054733149707194,13148108421320428305622,0.002887636832874268,,0.002887636832874268
0xc09b60306056bbe5963ba3f4b0da735b616906f9701cab86ad74a646d0246d38,0x10ED43C718714eb63d5aA57B78B54704E256024E,4816631425205525,3275309369139756.5,577995771024662.9,963326285041104.9,WBNB,EFX,1926652570082209799,21642475565122929416349,0.004816631425205525,,0.004816631425205525
0x8b5cc76f8fd1a2372b04f2f6737ed789783349b82ea987e8b8941933f9c90c22,0x37A1C833ABB8ee88b5608100B29eE16876756E8E,32870271053301070000,22351784316244726000,3944432526396128000,6574054210660214000,EFX,WBNB,13148108421320428305622,1168434220373273396,32.87027105330107,32.87027105330107,
0xb9742cd75002b7da03348fdf1b128b694007f98d8da0a02e4ef9058bc38b3df9,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,2912500000000000,1980500000000000,349500000000000,582500000000000,WBNB,EFX,1165000000000000000,13044516393698645297098,0.0029125,,0.0029125
0xa7530841e6203024a76dc275388e50d8f42f0358b1bcec6141bd9f7e987a7f46,0x10ED43C718714eb63d5aA57B78B54704E256024E,7214667287500000,4905973755500000,865760074499999.9,1442933457500000,WBNB,EFX,2885866915000000000,31760659510486169586238,0.0072146672875,,0.0072146672875
0x9b21bd3a716280bc1a8afc6b42f726236e39e5e1e84979f6618276ae8b698475,0xd6c3AB79fb514b69bB5DE2DB10B3dD61d9F552ce,32611290984246616000,22175677869287700000,3913354918109593600,6522258196849323000,EFX,WBNB,13044516393698645297098,1187914621699848462,32.611290984246616,32.611290984246616,
0x8859f715eba534841554ffbd48d7dbe20506e56a8fdf61b0963e451892984e9a,0x10ED43C718714eb63d5aA57B78B54704E256024E,1986709522818581200,1350962475516635100,238405142738229730,397341904563716200,EFX,WBNB,794683809127432479927,71982463247568198,1.9867095228185812,1.9867095228185812,
0xfc4a5541a9d64da9d6024f02c978ac129a8c5f15cc6c5cd4d7ff0803a4ef787f,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,2750000000000000,1870000000000000,330000000000000,550000000000000,WBNB,EFX,1100000000000000000,12024911769203728969235,0.00275,,0.00275
0x7adcb14df0877f5d173a325f05a22cea9df0e51fd174b672fe23787b931379c7,0x10ED43C718714eb63d5aA57B78B54704E256024E,7161725162500000,4869973110500000,859407019499999.9,1432345032500000,WBNB,EFX,2864690065000000000,30813438117513874435774,0.0071617251625,,0.0071617251625
0xd604db651b86b67b07bd92369d7b6ef0a1720d963e93aaffba78d18f036fafaf,0x0000606eC42C2f4673b8A0e12c59451BFDCd8502,30062279423009320000,20442350007646340000,3607473530761118000,6012455884601864000,EFX,WBNB,12024911769203728969235,1120008177032738689,30.06227942300932,30.06227942300932,
0xba298358e7fdd6537bfafc243a5a50501ea21a529cfa72e6a9270a0ffcc62092,0x10ED43C718714eb63d5aA57B78B54704E256024E,2339517844788289.5,1590872134456036.8,280742141374594.72,467903568957657.94,WBNB,EFX,935807137915315792,10000000000000000000000,0.233951784478828885,,0.233951784478828885
0xcd9b2532a2b19ff1524ef2b209b8673810689fcb14ee41d8115e052778267c4b,0x10ED43C718714eb63d5aA57B78B54704E256024E,1113374281910577.5,757094511699192.6,133604913829269.28,222674856382115.5,WBNB,EFX,445349712764230993,4731568142080537412165,0.111337428191057685,,0.111337428191057685
0x705129d9e0b31d3473ba9cd2ece2ce3332c928fb79ccb57f0b79bd13f3595962,0x10ED43C718714eb63d5aA57B78B54704E256024E,2400000000000000,1632000000000000,288000000000000,480000000000000,WBNB,EFX,960000000000000000,10139904264258227316015,0.0024,,0.0024
0xdcd8f2de9b6997e6b331b53c84b3f258911c87fb1ab0162aea883f37dced8f30,0x10ED43C718714eb63d5aA57B78B54704E256024E,64168916823683.96,43634863440105.09,7700270018842.074,12833783364736.793,WBNB,EFX,25667566729473583,270000000000000000000,0.064168916823682896,,0.064168916823682896
0x34f5388d491a44632cf6c010c7b35d0be03a6232f3c219c679bc5bfab46342e5,0x10ED43C718714eb63d5aA57B78B54704E256024E,1190788094688788.8,809735904388376.4,142894571362654.66,238157618937757.75,WBNB,EFX,476315237875515526,5000000000000000000000,0.119078809468878788,,0.119078809468878788
0xee01e9b79fb06f216e4b9bdd474827b2945c91110de820e74bd9cfe3e7f349f3,0x10ED43C718714eb63d5aA57B78B54704E256024E,450000000000000,306000000000000,53999999999999.99,90000000000000,WBNB,EFX,180000000000000000,1884365830316232911119,0.00045,,0.00045
0xb691e1c9ee2f69fa861c63b52acff14b6b9c3093544b9921c9d48ca611eba486,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,947431288163176457,25,25,
0x75f54578fbacc497f4dcf085339eee1f83102c60bb06c5e305a85c9825c83547,0x10ED43C718714eb63d5aA57B78B54704E256024E,25003920355201343000,17002665841536911000,3000470442624161000,5000784071040268000,EFX,WBNB,10001568142080537412165,940153271943760073,25.003920355201343,25.003920355201343,
0x608cc14ca04759c9b595b9c0ae5fd4c53f7b6f0da2c50c7e54fd6bc67058f185,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,932667428901498971,25,25,
0xe7ec3dc27d2c89aac01d88087be94c079b26918183100f16ea72eb60d4f0499c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1843671352753851905,50,50,
0x15194d81bd257f3fce12bf6f5ef75fa466c708de15c8eac21785a5969638b6cd,0x10ED43C718714eb63d5aA57B78B54704E256024E,57500000000000,39100000000000,6899999999999.999,11500000000000,WBNB,EFX,23000000000000000,250172286512177480124,0.0000575,,0.0000575
0xb5a88d1f1b86e0ad915ae56aebe3802a4ece87bc54c377b3e4d164686f02fbd7,0x10ED43C718714eb63d5aA57B78B54704E256024E,43859994787869680000,29824796455751380000,5263199374544361000,8771998957573936000,EFX,WBNB,17543997915147872181314,1594188088007597332,43.85999478786968,43.85999478786968,
0x9ce9b3e3590e7d6ef81d74559570b41caf449eb4a137d85fdf0e6b6241183338,0x10ED43C718714eb63d5aA57B78B54704E256024E,2030438016504828.5,1380697851223283.2,243652561980579.4,406087603300965.7,WBNB,EFX,812175206601931444,9100000000000000000000,0.203043801650482785,,0.203043801650482785
0xc929980f81a50296f9ae37e5205b0ed3184a83594afb4a993981ad915ffd942b,0x10ED43C718714eb63d5aA57B78B54704E256024E,135663987219332.89,92251511309146.36,16279678466319.943,27132797443866.58,WBNB,EFX,54265594887733153,605755317764270493483,0.135663987219331889,,0.135663987219331889
0xdc9213fa3c49bc6bd6fcea9edfd79d1eee4db6e158bf6e19539cdf26c35bc32c,0x10ED43C718714eb63d5aA57B78B54704E256024E,719149131141434600,489021409176175550,86297895736972140,143829826228286930,EFX,WBNB,287659652456573849706,25643983704998921,0.7191491311414346,0.7191491311414346,
0x8a0846ad659ab12bb8330ae43a72e6f1874eb9fe24fc07761a54260b48e1a16d,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,887971106963658448,25,25,
0x303ad46572d1620566164117abd284608b34f458f705ab884d3da191b0fe28ff,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,881214271326790862,25,25,
0xa11f04c8697b8b927b2358d1d80cb6189780378d554f77bc0919730a40f2a477,0x10ED43C718714eb63d5aA57B78B54704E256024E,24264388294410674000,16499784040199258000,2911726595329280500,4852877658882135000,EFX,WBNB,9705755317764270493483,848896145156662084,24.264388294410674,24.264388294410674,
0xca572b5a28c5a00e233dc5281eed3ed3f2073b930a686f58a3e730ca81a77ae7,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1729722782881467752,50,50,
0x9939f2e9b8107f0126f2674e75c2558ffabed800131a99ad19998fb39ca4f364,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,4212589308027196848,125,125,
0x5b4a250c04e45a043fb3657b1aae52fed08507ed8ca3f5d12cb350858fad18fe,0x000000000005097D5e39c113a3c7Ab508fe5eaD4,13825000000000000,9401000000000000,1658999999999999.8,2765000000000000,WBNB,EFX,5530000000000000000,64941260037319311925928,0.013825,,0.013825
0xee42ea2082bc133fed42bcb569227884258729c922533305839dc26fe07c83da,0x10ED43C718714eb63d5aA57B78B54704E256024E,10515042357567992,7150228803146234,1261805082908159,2103008471513598.5,WBNB,EFX,4206016943027196848,47339895201780065093434,0.010515042357567992,,0.010515042357567992
0x8040a1a26bf86381c34e7b0b20b4dcae3c73ed753b5cbcc65bc304434b4964b3,0x000000000005097D5e39c113a3c7Ab508fe5eaD4,162353150093298270000,110400142063442820000,19482378011195793000,32470630018659656000,EFX,WBNB,64941260037319311925928,5703615514581863598,162.35315009329827,162.35315009329827,
0xdbee35cdde83157c362c99181a8470886a4dc16c192a025c6fd8742db05fabc2,0x10ED43C718714eb63d5aA57B78B54704E256024E,729859862500000,496304706500000,87583183500000,145971972500000,WBNB,EFX,291943945000000000,3385999095781096008209,0.0007298598625,,0.0007298598625
0x6d2f2e816d0a9aa9d057e30a81e3ffbe580d9202473a2005eb8697b4155997c9,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,855784391728239185,25,25,
0x8c2199101e540effb2483cd4019c0f747dbcd4ed305f1bc72daa1ba54c7603c7,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,849391751047087726,25,25,
0xf793e7bfd167e2d72a06d6573ffb6f65fef906c607aa2a724b55acf77d6ac832,0x8d7bdf0ebfE5671d1113B4aCEc1A9471C602Dc55,5685350793584110,3866038539637194,682242095230093.1,1137070158716822,WBNB,EFX,2274140317433643781,26475301325181882761323,0.00568535079358411,,0.00568535079358411
0xef3ddb742716f4ae9e29940643d517fdc21ebcf434ca27ad321fa56d2b26e8b1,0x10ED43C718714eb63d5aA57B78B54704E256024E,8250000000000000,5610000000000000,989999999999999.9,1650000000000000,WBNB,EFX,3300000000000000000,37498220535200573317067,0.00825,,0.00825
0x8d63edc509c6c2b56a4361223a7401bb0ac0c2fa278b30016789705e56b38db4,0x8d7bdf0ebfE5671d1113B4aCEc1A9471C602Dc55,66188253312954700000,45008012252809200000,7942590397554564000,13237650662590941000,EFX,WBNB,26475301325181882761323,2328135290259680062,66.1882533129547,66.1882533129547,
0xa37b4f5c74b3de49960326a9c8de217f0c0f1699d5963a9ef73153a041429eec,0x10ED43C718714eb63d5aA57B78B54704E256024E,7305271099273846,4967584347506215,876632531912861.4,1461054219854769.2,WBNB,EFX,2922108439709538055,32981538829486769600766,0.007305271099273846,,0.007305271099273846
0xd414129ebb7eb676cb986a939b9586a068b80fb855a42f6924abe1e0c573e857,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,2210710503047063321,62.5,62.5,
0xa6880acfda3d865b109f8a8508ae0a750b6863be3f6fea36e0c3a397f7d6a8ea,0x10ED43C718714eb63d5aA57B78B54704E256024E,1457105744118936300,990831906000876700,174852689294272350,291421148823787260,EFX,WBNB,582842297647574549508,51038352509417463,1.4571057441189363,1.4571057441189363,
0xc9be7ad2ae9b44db8af53e4fe0168228ae4e60f7f48f90c353aaff1a08f00c87,0x10ED43C718714eb63d5aA57B78B54704E256024E,140042074143999.05,95228610417919.34,16805048897279.883,28008414828799.81,WBNB,EFX,56016829657599617,636487509757360333510,0.140042074143998805,,0.140042074143998805
0xb0a54c52a2863ef9ac30705d977cefb951dff525cca5c92477e57d1ef489705e,0x10ED43C718714eb63d5aA57B78B54704E256024E,9365000000000000000,6368200000000000000,1123799999999999900,1873000000000000000,EFX,WBNB,3746000000000000000000,327650396788462955,9.365,9.365,
0x80aafaf6dcf4786669b8a4989f4dfcbe1f303452b149ccf2744b77fce4a1fdbc,0x10ED43C718714eb63d5aA57B78B54704E256024E,5856655494848044000,3982525736496669700,702798659381765200,1171331098969609000,EFX,WBNB,2342662197939217573630,204431936292329698,5.856655494848044,5.856655494848044,
0x6a29af4e56059bcc6b8459e674a80e941f92980acf72ccc85b2e28b2c04f3e48,0x10ED43C718714eb63d5aA57B78B54704E256024E,28135000000000000000,19131800000000000000,3376200000000000000,5627000000000000000,EFX,WBNB,11254000000000000000000,977041707579007397,28.135,28.135,
0xfa5b3ed89761ce4c7b5e095df1fcce3ee8417334ba1e5b3bf1dc56254b35801c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1716021537749582982,50,50,
0x6ab3d93cf198c1f0f43de61b2851695c8e49dd004817d64ca115a5ae32ed940c,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,2109204462618560271,62.5,62.5,
0x7ce2e5e80702e343620a461a32c6e1e76bcd6b9045647af4751e20bc0a899f30,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,832756491263391412,25,25,
0xeb796249e66b7014bcabe2650b825c25ccab47c1d290ecc198f73afb73273125,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,25500000000000000000,4499999999999999500,7500000000000000000,EFX,WBNB,15000000000000000000000,1237653444126790693,37.5,37.5,
0xebfa68232be0733fe79e8cf0d0451c263a676a549e5faa6c90b3fe3cd82199c8,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1629123462163535517,50,50,
0x116d29b499aa46f2457d85bee45e6eb3f1dece62cf70443fd52867834de5c0a1,0x10ED43C718714eb63d5aA57B78B54704E256024E,25366367248110550000,17249129728715174000,3043964069773266000,5073273449622110000,EFX,WBNB,10146546899244221062329,817432967214116478,25.36636724811055,25.36636724811055,
