transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,lpFeeFormatted,efxFeesFormatted,wbnbFeesFormatted,inOutEfx,inOutWbnb,totalEfxOnlyFee,totalWbnbOnlyFee,onlyWbnb,onlyEfx
0xf509a2ba1511b33bf74ebc8747922ee220cc5e6ebc25295df79ad245fb9f864b,0x10ED43C718714eb63d5aA57B78B54704E256024E,6486202725606383,513344087962928279034,778344327072765,1297240545121276,WBNB,EFX,2594481090242553288,20490722178486630722241,0,0,0,6486202725606383,0,0,34834227703427272227,4410617853412340,2594481090242553288,20490722178486630722241
0x390f0beb9408a1775ecb512a114721c169ce43c435a59c57b08e5527ca1bcfca,0x10ED43C718714eb63d5aA57B78B54704E256024E,750000000000000000,461773970983976337775,90000000000000000,150000000000000000,EFX,WBNB,300000000000000000000,38145551227306152,0,0,750000000000000000,0,0,0,510000000000000000,64847437086420,38145551227306152,300000000000000000000
0x899113ef1bfb037f75f174afdaf3359237dff6bbfe431300ed2d50f93c1b7a0d,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000000,166993970983976337775,600000000000000000,1000000000000000000,EFX,WBNB,2000000000000000000000,254036905404981768,0,0,5000000000000000000,0,0,0,3400000000000000000,431862739188469,254036905404981768,2000000000000000000000
0x8a664466485f6663d02f465cec13127cc3990d16e3ebf83242c9bb482a8b4d74,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1263263565094336968,0,0,25000000000000000000,0,0,0,17000000000000000000,2147548060660372,1263263565094336968,10000000000000000000000
0x5293ced0a859efb4e839af032033f09e26070d6cdad0cc749b4b05b1975df504,0x10ED43C718714eb63d5aA57B78B54704E256024E,1375000000000000000,418423970983976337775,165000000000000000,275000000000000000,EFX,WBNB,550000000000000000000,69146097846469883,0,0,1375000000000000000,0,0,0,935000000000000000,117548366338998,69146097846469883,550000000000000000000
0x286bfb6ad3285725202003fbdc86446ddc9cbae7e26babcc2051ced00bb6dc7c,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1251209784383230425,0,0,25000000000000000000,0,0,0,17000000000000000000,2127056633451491,1251209784383230425,10000000000000000000000
0xd2782015a0ffcfcadb95e9e3afe2e875252c3a40c6d911ff2ac0e8f5100beefa,0x10ED43C718714eb63d5aA57B78B54704E256024E,6351805446216576805,32442221565416090723296,762216653545989216,1270361089243315361,EFX,WBNB,2540722178486630722241,316095328199039911,0,0,6351805446216576805,0,0,0,4319227703427272227,537362057938367,316095328199039911,2540722178486630722241
0xece1c3bdad6bb372e04a3fcbd71d9c74c6a9943cf2ee8c520f2b13d8f1f65844,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1237104713979183915,0,0,25000000000000000000,0,0,0,17000000000000000000,2103078013764612,1237104713979183915,10000000000000000000000
0x81ef26b1f4d87daa886646f167900870cbc174c1b28a520f0c73797960959cc8,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000000,340393970983976337775,300000000000000000,500000000000000000,EFX,WBNB,1000000000000000000000,123098141457719617,0,0,2500000000000000000,0,0,0,1700000000000000000,209266840478123,123098141457719617,1000000000000000000000
0x4cc347b70cc60150e1dcb521724c60c027aba28b9d934270a460c829ef73986b,0x10ED43C718714eb63d5aA57B78B54704E256024E,725000000000000,513743684983976337775,87000000000000,145000000000000,WBNB,EFX,290000000000000000,2342662197939217573630,0,0,0,725000000000000,0,0,3982525736496669875,493000000000000,290000000000000000,2342662197939217573630
0xe3961dc4c6512cc73593373d509e1b07f7f4446bff5b9175070201e76ad661fc,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1227512678800281247,0,0,25000000000000000000,0,0,0,17000000000000000000,2086771553960478,1227512678800281247,10000000000000000000000
0xcf9a509e18a8b3e578e98329279ee7a83badb3768698a2b8e4d0b4c76c6a8e04,0x10ED43C718714eb63d5aA57B78B54704E256024E,10000000000000000000,2028240780559138026371062903,1200000000000000000,2000000000000000000,EFX,WBNB,4000000000000000000000,487929558523797482,0,0,10000000000000000000,0,0,0,6800000000000000000,829480249490455,487929558523797482,4000000000000000000000
0x3d4e0e808976d7a0aefcc03c44e912115e511be91c5555dc4693dfd0d1aebe7d,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,2413718979995116797,0,0,50000000000000000000,0,0,0,34000000000000000000,4103322265991698,2413718979995116797,20000000000000000000000
0x1c761a22b947608719cd3fd372aea57d077389a835ebcc8211a9927771c47e9b,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1190877232849584153,0,0,25000000000000000000,0,0,0,17000000000000000000,2024491295844293,1190877232849584153,10000000000000000000000
0x27c696a841b7c87430625481ec2ae204d0c6747b3d8de24eaf920a6a1b4451f7,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,591504676517779562,0,0,12500000000000000000,0,0,0,8500000000000000000,1005557950080225,591504676517779562,5000000000000000000000
0x457a7f35ea829bcae39157fed4beb13dee210a8ae3cc296ff12868e5ddc709b9,0x10ED43C718714eb63d5aA57B78B54704E256024E,10623226158738573608,2028240737332171656263597399,1274787139048628833,2124645231747714721,EFX,WBNB,4249290463495429443508,500651594074623043,0,0,10623226158738573608,0,0,0,7223793787942230053,851107709926859,500651594074623043,4249290463495429443508
0x87ee5753da4543d6fd76a8e83e80d72a11b0e94aa4ee46f88bce44c7ef901a02,0x10ED43C718714eb63d5aA57B78B54704E256024E,55716885052443321743,2028237609635990788902266778,6686026206293198609,11143377010488664348,EFX,WBNB,22286754020977328697376,2595528756572012373,0,0,55716885052443321743,0,0,0,37887481835661458785,4412398886172421,2595528756572012373,22286754020977328697376
0x64abe9e66b4cec0b12f6fd938e229be858e6b8b45b074ea6fef7e65fdafc7037,0x10ED43C718714eb63d5aA57B78B54704E256024E,6780133845531941858,32412512707639577003258,813616061463833022,1356026769106388371,EFX,WBNB,2712053538212776743219,312411997320469692,0,0,6780133845531941858,0,0,0,4610491014961720463,531100395444798,312411997320469692,2712053538212776743219
0xfb171ceb1b8d9ae3117dfc1bdc0f6a88f202bcc70e61f4fef6d86079511ee0b0,0x10ED43C718714eb63d5aA57B78B54704E256024E,31638942086919141954,2028239279682114877659376930,3796673050430297034,6327788417383828390,EFX,WBNB,12655576834767656781853,1448168159954123167,0,0,31638942086919141954,0,0,0,21514480619105016529,2461885871922009,1448168159954123167,12655576834767656781853
0x209f4bb8b2da23030112a60fcb7028f4ef935e1f6b367c7cde5a2384132b8e7c,0x10ED43C718714eb63d5aA57B78B54704E256024E,1432770711345483,513694594007437415057,171932485361457,286554142269096,WBNB,EFX,573108284538193295,5000000000000000000000,0,0,0,1432770711345483,0,0,8500000000000000000,974284083714928,573108284538193295,5000000000000000000000
0x97a1187d92c63cedc14452a1c295dca6167168da0fc4cb668bafe3cfee3a5f89,0x10ED43C718714eb63d5aA57B78B54704E256024E,5205909036006937081,152712120246535181813,624709084320832449,1041181807201387416,EFX,WBNB,2082363614402774832535,237794154708848529,0,0,5205909036006937081,0,0,0,3540018144484717215,404250063005042,237794154708848529,2082363614402774832535
0x1455f84c176a4983cd3c04818298eaf8a23c659acf899960d0493ebe10081e76,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000000,166993970983976337775,600000000000000000,1000000000000000000,EFX,WBNB,2000000000000000000000,227985479628248592,0,0,5000000000000000000,0,0,0,3400000000000000000,387575315368022,227985479628248592,2000000000000000000000
0x3ca201060b752d1a84719ebddfe1c1d7fc26b6f183373ad09e7ac0e18a7bc083,0x10ED43C718714eb63d5aA57B78B54704E256024E,60825865395354,32882778082292009210812,7299103847442,12165173079070,WBNB,EFX,24330346158141927,212536337903678511020,0,0,0,60825865395354,0,0,361311774436253468,41361588468841,24330346158141927,212536337903678511020
0x1478dc68aa350f163d0ae343ba431bef777a47795ed1af11df5898b71e231321,0x10ED43C718714eb63d5aA57B78B54704E256024E,1023724909905519,32882711785605921443684,122846989188662,204744981981103,WBNB,EFX,409489963962207889,3571214695768646792806,0,0,0,1023724909905519,0,0,6071064982806699547,696132938735753,409489963962207889,3571214695768646792806
0x98cc023a9718b528c746d6c6cc94a1cd0ea5a700d2cfd3c61e4d9bc481e95eda,0x10ED43C718714eb63d5aA57B78B54704E256024E,75000000000000,32882777589165672490532,9000000000000,15000000000000,WBNB,EFX,30000000000000000,261198650944758463648,0,0,0,75000000000000,0,0,444037706606089388,51000000000000,30000000000000000,261198650944758463648
0xf70783440c09eac01281059636f59f0aa8bdba4deebc721ec28754e9aa322f6c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,2266279637999158948,0,0,50000000000000000000,0,0,0,34000000000000000000,3852675384598570,2266279637999158948,20000000000000000000000
0xb51e7c1b0de0024862efd8966bf0bf7ab64d0aecb744f71f73f0954558e67c55,0x37A1C833ABB8ee88b5608100B29eE16876756E8E,19426815253549815,512446527077990122547,2331217830425977,3885363050709963,WBNB,EFX,7770726101419926339,66847925099515486015144,0,0,0,19426815253549815,0,0,113641472669176326225,13210234372413874,7770726101419926339,66847925099515486015144
0x0f371174200888e3889b8b19a27976ea957c27ecae4d156f6dd15a7e6d0af18d,0x10ED43C718714eb63d5aA57B78B54704E256024E,4483316533836735,513483008149189421793,537997984060408,896663306767347,WBNB,EFX,1793326613534694241,14883866145181033646632,0,0,0,4483316533836735,0,0,25302572446807757199,3048655243008980,1793326613534694241,14883866145181033646632
0x80810c1dd78b4298831183c343442628a42ef5e2d16543327909617c4fff8069,0x37A1C833ABB8ee88b5608100B29eE16876756E8E,167119812748788715037,2028229882728925770385787877,20054377529854645804,33423962549757743007,EFX,WBNB,66847925099515486015144,7834608362038065849,0,0,167119812748788715037,0,0,0,113641472669176326225,13318834215464711,7834608362038065849,66847925099515486015144
0x7003d27341e38b6c67020fdcf0647ff583f4c015b1e0cc90d134b05fe84a2148,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,567822822106001355,0,0,12500000000000000000,0,0,0,8500000000000000000,965298797580202,567822822106001355,5000000000000000000000
0x56320c3db31e334ac6f86574171cfd07c01b8fe0f33aa9486bb5d22e62d94441,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,565378954587519042,0,0,12500000000000000000,0,0,0,8500000000000000000,961144222798782,565378954587519042,5000000000000000000000
0x5b2bc0b6256d64c2c0cbea873eed6845d7fa167420fd71d5c4b7a278ec66ec1f,0x10ED43C718714eb63d5aA57B78B54704E256024E,11198913052929622845,2028240697402528675172422356,1343869566351554741,2239782610585924569,EFX,WBNB,4479565221171849138103,504467610465588546,0,0,11198913052929622845,0,0,0,7615260875992143534,857594937791500,504467610465588546,4479565221171849138103
0x8dae862db9a1b5799dfe1c0dd46c727266faf92bc031e7f30cf346b89b3c3903,0x10ED43C718714eb63d5aA57B78B54704E256024E,5707730245681567026,117905801143502848825,684927629481788043,1141546049136313405,EFX,WBNB,2283092098272626810550,256364642799168424,0,0,5707730245681567026,0,0,0,3881256567063465577,435819892758586,256364642799168424,2283092098272626810550
0xdf171419223ffe6df5b80e12dda1ea61347b975cf1317588acd831906d7f28ac,0x10ED43C718714eb63d5aA57B78B54704E256024E,959702201249831,513727406039297649444,115164264149979,191940440249966,WBNB,EFX,383880880499932704,3400000000000000000000,0,0,0,959702201249831,0,0,5780000000000000000,652597496849885,383880880499932704,3400000000000000000000
0x5ea1890875769f19b7e22cc3acc8a7ea78efe2044259f491eaa02008e0758b64,0x10ED43C718714eb63d5aA57B78B54704E256024E,188219750000000000,500739049123976337775,22586370000000000,37643950000000000,EFX,WBNB,75287900000000000000,8470148771831792,0,0,188219750000000000,0,0,0,127989430000000000,14399252912114,8470148771831792,75287900000000000000
0x136cf4616794c3ce805d858ff7ef31321a6458559e9c87597cfaeb62f1629017,0x10ED43C718714eb63d5aA57B78B54704E256024E,1082236017837137,513718907093779153918,129868322140456,216447203567427,WBNB,EFX,432894407134854999,3822443702782881178447,0,0,0,1082236017837137,0,0,6498154294730898003,735920492129253,432894407134854999,3822443702782881178447
0x29b9de0394fc3170a2752d266199ccb2c7aaefc0dbc6d6fa9678902cc8d0b995,0x10ED43C718714eb63d5aA57B78B54704E256024E,244358916246711,32882765842431241618636,29323069949605,48871783249342,WBNB,EFX,97743566498684526,868759534689181804642,0,0,0,244358916246711,0,0,1476891208971609067,166164063047763,97743566498684526,868759534689181804642
0xcd003ce72b65260600f874d9d3bf9e9ed76b8f7dc13c9374e27af832331b17a6,0x10ED43C718714eb63d5aA57B78B54704E256024E,34484145996378819928,2028239082338771717536112688,4138097519565458391,6896829199275763985,EFX,WBNB,13793658398551527971253,1535673491596299801,0,0,34484145996378819928,0,0,0,23449219277537597551,2610644935713709,1535673491596299801,13793658398551527971253
0xe6f8ecfc079a0582607cb195225d2e626eb96c4aa6175ee330894c564b57e5e6,0x10ED43C718714eb63d5aA57B78B54704E256024E,37209665362952584116,2028238893296748451979828577,4465159843554310093,7441933072590516823,EFX,WBNB,14883866145181033646632,1636925116742655673,0,0,37209665362952584116,0,0,0,25302572446807757199,2782772698462514,1636925116742655673,14883866145181033646632
0x6de3f3ba8cfd0b887a5b3e03ab371cca556aeb28ee84bf492c3fc9c8dd1787d0,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,545275665166464511,0,0,12500000000000000000,0,0,0,8500000000000000000,926968630782989,545275665166464511,5000000000000000000000
0x4629c02d022ea872c6e95865b584c6de41dfad91c3e25fbc2ea5d70e3da9ad85,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,542976261237665204,0,0,12500000000000000000,0,0,0,8500000000000000000,923059644104030,542976261237665204,5000000000000000000000
0xd9183965b6f3b2e73021179efdaa0663ee053a5a7c7ff862460eb513b1c50d60,0x10ED43C718714eb63d5aA57B78B54704E256024E,1364253393477842,513699346368604714585,163710407217341,272850678695568,WBNB,EFX,545701357391137196,5000000000000000000000,0,0,0,1364253393477842,0,0,8500000000000000000,927692307564933,545701357391137196,5000000000000000000000
0x700a4806ec2443ed6deea9b43e31f23b5ea9d6df93026bc2a99894e9e9ff4ebd,0x10ED43C718714eb63d5aA57B78B54704E256024E,1605213510501946,513682633374887922788,192625621260233,321042702100389,WBNB,EFX,642085404200778469,5856123464795296950949,0,0,0,1605213510501946,0,0,9955409890152004816,1091545187141323,642085404200778469,5856123464795296950949
0x40e955e8789f6105cf5ae530a4b8787901f798a206bafec261fe4cec16ba5768,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1089067676389237139,0,0,25000000000000000000,0,0,0,17000000000000000000,1851415049861703,1089067676389237139,10000000000000000000000
0x93627291a33d8c74c5d69403c8e6c77ce121356b5bfbff914133f2cfec03519e,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1079917850666099946,0,0,25000000000000000000,0,0,0,17000000000000000000,1835860346132369,1079917850666099946,10000000000000000000000
0xfef29006af27d44aa0be55a5c68da24170d3f8248bd25480336b65f4cde7ebe8,0x10ED43C718714eb63d5aA57B78B54704E256024E,9640308661988242377,2028240805507329230866571609,1156837039438589085,1928061732397648475,EFX,WBNB,3856123464795296950949,414008372643648877,0,0,9640308661988242377,0,0,0,6555409890152004816,703814233494203,414008372643648877,3856123464795296950949
0x6ca4c64ab408461269aeb1a4079471b539359120671079e95691ebaf103dc546,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,1597811403160702274,0,0,37500000000000000000,0,0,0,25500000000000000000,2716279385373193,1597811403160702274,15000000000000000000000
0x075f95c0cb0c85548e7f12fea1df04645bf417af9c486e3b6f4a074732cb74cc,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1054152273782096146,0,0,25000000000000000000,0,0,0,17000000000000000000,1792058865429563,1054152273782096146,10000000000000000000000
0x920e74c5dd9492e51f2c1162c3e8796d948a1c6c3c87fbc0511c9218b027e2d5,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,1045438204235168358,0,0,25000000000000000000,0,0,0,17000000000000000000,1777244947199786,1045438204235168358,10000000000000000000000
0x14756aa439e28a776bc1f9a268019747d4bd707848fc8873909c213640576ff4,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,2028237139159138026371062903,7500000000000000000,12500000000000000000,EFX,WBNB,25000000000000000000000,2576193267785443418,0,0,62500000000000000000,0,0,0,42500000000000000000,4379528555235253,2576193267785443418,25000000000000000000000
0x00ef4c461f92743e9c876130ed4b0e59f6fc17171c18cf51632ebd732c39511f,0x10ED43C718714eb63d5aA57B78B54704E256024E,42500000000000000000,2028238526359138026371062903,5100000000000000000,8500000000000000000,EFX,WBNB,17000000000000000000000,1721913072405076509,0,0,42500000000000000000,0,0,0,28900000000000000000,2927252223088630,1721913072405076509,17000000000000000000000
